vggish_point,label
894-763,mooring
894-764,mooring
894-778,mooring
894-779,mooring
894-781,flow noise
894-782,flow noise
894-783,flow noise
894-784,flow noise
894-785,flow noise
894-786,flow noise
894-787,flow noise
894-788,flow noise
894-789,flow noise
894-790,flow noise
894-792,flow noise
894-793,flow noise
894-794,flow noise
894-795,flow noise
894-796,flow noise
894-797,flow noise
897-1129,mooring
897-1130,mooring
897-1131,mooring
897-1138,mooring
897-1139,mooring
897-1140,mooring
897-1141,mooring
897-1147,mooring
897-1148,mooring
897-1175,mooring
897-1176,mooring
897-1177,mooring
923-317,humpback
923-318,humpback
923-319,humpback
923-322,humpback
923-323,humpback
923-324,humpback
923-327,humpback
923-328,humpback
923-329,humpback
923-331,humpback
923-332,humpback
923-333,humpback
923-343,flow noise
923-344,flow noise
923-345,flow noise
923-346,flow noise
923-347,flow noise-humpback
923-348,humpback
923-349,humpback
923-350,humpback
923-351,humpback
923-352,flow noise-humpback
923-353,flow noise
923-354,flow noise-humpback
923-355,flow noise-humpback
923-356,flow noise
923-357,flow noise
923-358,flow noise
923-359,flow noise
923-360,flow noise
923-361,flow noise
923-362,flow noise
923-363,flow noise
923-364,flow noise
923-365,flow noise
923-366,flow noise
923-367,flow noise
923-368,flow noise
923-369,flow noise
923-370,flow noise
923-371,flow noise
923-372,flow noise
923-373,flow noise
923-374,flow noise
924-125,humpback
924-126,humpback
924-127,humpback
924-129,humpback
924-130,humpback
924-131,humpback
924-134,humpback
924-135,humpback
924-136,humpback
924-137,humpback
924-138,humpback
924-139,humpback
924-140,humpback
924-141,humpback
924-148,humpback
924-149,humpback
924-150,humpback
924-151,humpback
924-152,humpback
924-153,humpback
924-154,humpback
924-155,humpback
924-156,humpback
924-160,humpback
924-161,humpback
924-162,humpback
924-163,humpback
924-164,humpback
924-165,humpback
924-166,humpback
924-167,humpback
924-168,humpback
924-172,humpback
924-173,humpback
924-174,humpback
924-175,humpback
924-177,humpback
924-178,humpback
924-179,humpback
925-1635,airplane
925-1636,airplane
925-1637,airplane
925-1638,airplane
925-1639,airplane
925-1640,airplane
925-1641,airplane
925-1642,airplane
925-1643,airplane
925-1644,airplane
925-1645,airplane
926-1062,flow noise
926-1063,flow noise
926-1064,flow noise
926-1065,flow noise
926-1066,flow noise
926-1067,flow noise
926-1068,flow noise
926-1069,flow noise
926-1070,flow noise
926-1071,flow noise
926-1072,flow noise
926-1073,flow noise
926-1074,flow noise-humpback
926-1075,flow noise-humpback
926-1076,flow noise-humpback
926-1077,flow noise
926-1078,flow noise
926-1079,flow noise
926-1080,flow noise
926-1081,flow noise
926-1082,flow noise-humpback
926-1083,flow noise-humpback
926-1084,flow noise-humpback
926-1085,flow noise
926-1086,flow noise
926-1087,flow noise
926-1088,flow noise-humpback
926-1089,flow noise-humpback
926-1090,flow noise-humpback
926-1091,flow noise
926-1092,flow noise
926-1093,flow noise
926-1094,flow noise
926-1095,flow noise
926-1096,flow noise
926-1097,flow noise
926-1098,flow noise
926-1099,flow noise
926-1100,flow noise
926-1101,flow noise
926-1102,flow noise
926-1103,flow noise
926-1104,flow noise
926-1105,flow noise
926-1106,flow noise
926-1107,flow noise
926-1108,flow noise
926-1109,flow noise
926-1110,flow noise
926-1111,flow noise
926-1112,flow noise
926-1113,flow noise
926-1114,flow noise
926-1115,flow noise
926-1116,flow noise
926-1117,flow noise
926-1118,flow noise
926-1119,flow noise
926-1120,flow noise
926-1121,flow noise
926-1122,flow noise
926-125,flow noise
926-126,flow noise
926-127,flow noise
926-128,flow noise
926-129,flow noise
926-130,flow noise
926-131,flow noise
926-132,flow noise
926-135,flow noise
926-136,flow noise-humpback
926-137,flow noise-humpback
926-138,flow noise-humpback
926-139,flow noise-humpback
926-140,flow noise-humpback
926-141,flow noise
926-142,flow noise
926-143,flow noise
926-144,flow noise
926-145,flow noise
926-146,flow noise
926-147,flow noise
926-148,flow noise
926-149,flow noise
926-150,flow noise
926-151,flow noise
926-152,flow noise
926-153,flow noise
926-154,flow noise
926-155,flow noise
926-156,flow noise
926-1563,flow noise
926-1564,flow noise
926-1565,flow noise
926-1566,flow noise
926-1567,flow noise
926-1568,flow noise-humpback
926-1569,flow noise-humpback
926-1570,flow noise-humpback
926-1571,flow noise-humpback
926-1572,flow noise
926-1573,flow noise
926-1574,flow noise
926-1575,flow noise-humpback
926-1576,flow noise-humpback
926-1577,flow noise-humpback
926-1578,flow noise
926-1579,flow noise
926-1580,flow noise
926-1581,flow noise
926-1582,flow noise
926-1583,flow noise
926-1585,flow noise
926-1586,flow noise
926-1587,flow noise
926-1588,flow noise
926-1589,flow noise
926-1590,flow noise
926-1591,flow noise
926-1592,flow noise
926-1593,flow noise
926-1594,flow noise
926-1595,flow noise
926-1596,flow noise
926-1597,flow noise
926-1598,flow noise
926-1599,flow noise
926-1600,flow noise
926-1601,flow noise
926-1602,flow noise
926-1603,flow noise
926-1604,flow noise-humpback
926-1605,flow noise-humpback
926-1606,flow noise
926-1607,flow noise
926-1608,flow noise
926-1609,flow noise
926-1610,flow noise
926-1611,flow noise
926-1612,flow noise
926-1613,flow noise
926-1614,flow noise
926-1615,flow noise
926-1616,flow noise
926-1617,flow noise
926-1618,flow noise
926-1619,flow noise
926-1620,flow noise
926-1621,flow noise
926-1622,flow noise
926-1623,flow noise
926-1624,flow noise
926-164,humpback
926-165,humpback
926-166,humpback
926-180,flow noise
926-181,flow noise
926-182,flow noise
926-183,flow noise
926-184,flow noise
926-185,flow noise
926-186,flow noise
926-187,flow noise
926-188,flow noise
926-189,flow noise
926-190,flow noise
926-191,flow noise
926-192,flow noise
926-193,flow noise
926-194,flow noise
926-195,flow noise
926-196,flow noise
926-197,flow noise
926-198,flow noise
926-199,flow noise
926-200,flow noise
926-201,flow noise
926-202,flow noise
926-203,flow noise
926-204,flow noise
926-205,flow noise
926-206,flow noise
926-207,flow noise
926-208,flow noise
926-209,flow noise
926-224,flow noise
926-225,flow noise
926-226,flow noise
926-227,flow noise
926-228,flow noise
926-229,flow noise
926-233,flow noise
926-234,flow noise
926-235,flow noise
926-236,flow noise
926-237,flow noise
926-238,flow noise
926-240,flow noise
926-241,flow noise
926-242,flow noise
926-243,flow noise
93-762,flow noise
93-763,flow noise
93-764,flow noise
93-765,flow noise
93-794,mooring
93-795,mooring
932-1625,fish-humpback
932-1626,fish-humpback
932-1627,fish-humpback
932-1628,fish-humpback
932-1629,fish-humpback
932-1630,fish-humpback
932-1631,fish-humpback
932-1632,fish
932-1633,fish
932-1634,fish
932-1635,fish-humpback
932-1636,fish-humpback
932-1637,fish-humpback
932-1638,fish-humpback
932-1639,fish
932-1640,fish-humpback
932-1641,fish-humpback
932-1642,fish
932-1646,humpback
932-1647,humpback
932-1649,humpback
932-1650,humpback
932-1651,humpback
932-1652,humpback
932-1653,humpback
932-1654,humpback
932-1655,humpback
932-1657,humpback
932-1658,humpback
932-1662,humpback
932-1663,humpback
932-1664,humpback
932-1665,humpback
932-1666,humpback
932-1671,humpback
932-1672,humpback
932-1674,humpback
932-1675,fish-humpback
932-1676,fish-humpback
932-1677,fish-humpback
932-1678,fish-humpback
935-291,fish
935-292,fish
935-293,fish
935-294,fish
935-295,fish
935-296,fish
935-297,fish
935-298,fish
935-299,fish
935-300,fish
935-301,fish-humpback
935-302,humpback
943-813,flow noise
943-814,flow noise
943-815,flow noise
943-816,flow noise
943-817,flow noise
943-818,flow noise
943-822,humpback
943-823,humpback
943-824,humpback
943-827,humpback
943-828,humpback
943-829,humpback
943-831,flow noise
943-832,flow noise
943-833,flow noise
943-834,flow noise
943-835,flow noise
943-841,flow noise
943-842,flow noise
943-843,flow noise
943-844,flow noise
947-1312,humpback
947-1313,humpback
947-1314,humpback
947-1315,humpback
947-1316,humpback
947-1318,humpback
947-1319,humpback
947-1320,humpback
947-1321,humpback
947-1323,humpback
947-1324,humpback
947-1327,humpback
947-1328,humpback
947-1330,humpback
947-1331,humpback
947-1332,humpback
947-1333,humpback
947-1336,humpback
947-1337,humpback
947-1338,humpback
947-1339,humpback
947-1342,humpback
947-1343,humpback
947-1344,humpback
947-1345,humpback
947-1348,humpback
947-1349,humpback
947-1351,humpback
947-1352,humpback
947-1356,humpback
947-1357,humpback
947-1359,humpback
947-1360,humpback
947-1361,humpback
947-1362,humpback
947-1363,humpback
947-1364,humpback
947-1365,humpback
947-1368,humpback
947-1369,humpback
947-1370,humpback
951-437,flow noise-humpback
951-438,flow noise-humpback
951-439,flow noise-humpback
951-440,flow noise-humpback
951-441,flow noise-humpback
951-442,flow noise
951-443,flow noise-humpback
951-444,flow noise-humpback
951-445,flow noise-humpback
951-446,flow noise
951-447,flow noise
951-448,flow noise-humpback
951-449,flow noise-humpback
951-450,flow noise-humpback
951-451,humpback
951-453,flow noise-humpback
951-454,flow noise-humpback
951-455,flow noise-humpback
951-456,flow noise
951-457,flow noise
951-458,flow noise-humpback
951-459,flow noise-humpback
951-460,flow noise-humpback
951-461,flow noise
951-462,flow noise
951-463,flow noise-humpback
951-464,flow noise-humpback
951-465,flow noise-humpback
951-466,flow noise-humpback
951-467,flow noise-humpback
951-468,flow noise-humpback
951-469,flow noise
951-470,flow noise
951-471,flow noise
951-472,flow noise-humpback
951-473,flow noise-humpback
951-474,flow noise-humpback
951-475,flow noise
951-476,flow noise
951-477,flow noise
951-478,flow noise-humpback
951-479,flow noise-humpback
951-480,flow noise-humpback
951-481,flow noise
951-486,humpback
951-487,humpback
951-488,humpback
951-489,flow noise-humpback
951-490,flow noise
951-491,flow noise
951-492,flow noise
951-493,flow noise
957-1690,flow noise-humpback
957-1691,flow noise-humpback
957-1692,flow noise-humpback
957-1693,flow noise-humpback-mooring
957-1694,flow noise-humpback-mooring
957-1695,humpback-mooring
957-1696,humpback-mooring
957-1697,flow noise-humpback
957-1698,flow noise-humpback
957-1699,flow noise
957-1708,humpback
957-1709,humpback
957-1710,humpback
957-1711,humpback
957-1712,humpback
957-1713,humpback
957-1714,humpback
957-1715,humpback
957-1716,humpback
957-1718,humpback
957-1719,humpback
957-1720,humpback
957-1733,humpback
957-1734,humpback
957-1735,flow noise-humpback
957-1736,flow noise
957-1737,flow noise
957-1738,flow noise
957-1739,flow noise
957-1740,flow noise
957-1741,flow noise
957-1742,flow noise
957-1743,flow noise
957-1744,flow noise-humpback
957-1745,humpback
957-1746,humpback
957-1747,humpback
957-1748,humpback
965-500,humpback
965-501,humpback
965-502,humpback
965-504,humpback
965-505,humpback
965-506,humpback
965-516,humpback
965-517,humpback
965-518,humpback
965-521,humpback
965-522,humpback
965-523,humpback
965-525,humpback
965-526,humpback
965-527,humpback
965-530,humpback
965-531,humpback
965-532,humpback
965-533,humpback
965-534,humpback
965-535,humpback
965-536,humpback
965-537,humpback
965-538,humpback
965-547,humpback
965-548,humpback
965-552,humpback
965-553,humpback
965-554,humpback
965-555,humpback
965-556,humpback
965-558,humpback
965-559,humpback
965-560,humpback
968-1750,humpback
968-1751,humpback
968-1752,humpback
968-1756,humpback
968-1757,humpback
968-1758,humpback
968-1762,humpback
968-1763,humpback
968-1764,humpback
968-1765,humpback
968-1768,humpback
968-1769,humpback
968-1770,humpback
968-1771,humpback
968-1775,humpback
968-1776,humpback
968-1777,humpback
968-1781,humpback
968-1782,humpback
968-1783,humpback
968-1787,humpback
968-1788,humpback
968-1789,humpback
968-1793,airplane
968-1794,airplane
968-1795,airplane
968-1796,airplane
968-1797,airplane
968-1798,airplane
968-1799,airplane
968-1800,airplane
968-1801,airplane-humpback
968-1802,airplane-humpback
968-1803,airplane-humpback
968-1804,airplane
968-1805,airplane-humpback
968-1806,airplane-humpback
968-1807,airplane
968-1808,airplane
968-1809,airplane
968-1810,airplane
968-1811,airplane
97-522,fish
97-523,fish
97-524,fish
97-525,fish
97-526,fish
97-545,flow noise
97-546,flow noise
97-547,flow noise
97-548,fish-flow noise
97-549,fish-flow noise
97-550,fish-flow noise
97-551,fish-flow noise
97-552,fish-flow noise
97-553,flow noise
97-554,flow noise
97-555,flow noise
97-556,flow noise
97-557,flow noise
97-558,flow noise
975-1187,humpback
975-1188,humpback
975-1189,humpback-mooring
975-1190,humpback-mooring
975-1191,humpback-mooring
975-1192,mooring
975-1193,humpback
975-1194,humpback
975-1195,humpback
975-1196,humpback
975-1197,humpback
975-1198,humpback
975-1199,humpback
975-1200,humpback
975-1201,humpback
975-1202,humpback
975-1204,humpback
975-1205,humpback
975-1206,humpback
975-1207,humpback
975-1209,humpback
975-1210,humpback
975-1211,humpback
975-1212,humpback
975-1213,humpback
975-1215,humpback
975-1216,humpback-mooring
975-1217,humpback-mooring
975-1218,humpback-mooring
975-1219,humpback-mooring
975-1220,humpback-mooring
975-1221,humpback
975-1222,humpback
975-1223,humpback
975-1224,humpback
975-1226,humpback
975-1227,humpback
975-1228,humpback
975-1229,humpback
975-1230,humpback
975-1232,humpback
975-1233,humpback
975-1234,humpback
975-1235,humpback
975-1237,humpback
975-1238,humpback
975-1239,humpback
975-1240,humpback
975-1241,humpback
975-1242,humpback
975-1243,humpback
975-1244,humpback
975-1245,humpback
975-1246,humpback
975-1248,humpback
975-1249,humpback
980-1375,flow noise
980-1376,flow noise
980-1377,flow noise
980-1378,flow noise
980-1379,flow noise
980-1380,flow noise
980-1381,flow noise
980-1382,flow noise
980-1384,flow noise
980-1385,flow noise
980-1386,flow noise
980-1387,flow noise
980-1388,flow noise
980-1389,flow noise
980-1390,flow noise
980-1391,flow noise
980-1392,flow noise
980-1393,flow noise
980-1394,flow noise
980-1395,flow noise
980-1396,flow noise
980-1397,flow noise
980-1398,flow noise
980-1399,flow noise
980-1400,flow noise
980-1401,flow noise
980-1402,flow noise
980-1403,flow noise
980-1404,flow noise
980-1405,flow noise
980-1406,flow noise
980-1407,flow noise
980-1408,flow noise
980-1409,flow noise
980-1416,flow noise
980-1417,flow noise
980-1418,flow noise
980-1419,flow noise
980-1420,flow noise
980-1421,flow noise
980-1422,flow noise
980-1423,flow noise
980-1424,flow noise
980-1425,flow noise
980-1426,flow noise
980-1427,flow noise
980-1428,flow noise
980-1429,flow noise
980-1430,flow noise
980-1431,flow noise
980-1432,flow noise
980-1435,flow noise
980-1436,flow noise
980-1437,flow noise
980-1812,flow noise
980-1813,flow noise
980-1814,flow noise
980-1815,flow noise
980-1816,flow noise
980-1817,flow noise
980-1818,flow noise
980-1819,flow noise
980-1820,flow noise
980-1821,flow noise
980-1822,flow noise
980-1823,flow noise
980-1824,flow noise
980-1825,flow noise
980-1826,flow noise
980-1827,flow noise
980-1828,flow noise
980-1829,flow noise
980-1830,flow noise
980-1831,flow noise
980-1832,flow noise
980-1833,flow noise
980-1834,flow noise
980-1835,flow noise
980-1836,flow noise
980-1837,flow noise
980-1838,flow noise
980-1839,flow noise
980-1840,flow noise
980-1841,flow noise
980-1842,flow noise
980-1843,flow noise
980-1844,flow noise
980-1845,flow noise
980-1846,flow noise
980-1847,flow noise
980-1848,flow noise
980-1853,flow noise
980-1854,flow noise
980-1855,flow noise
980-1856,flow noise
980-1857,flow noise
980-1858,flow noise
980-1859,flow noise
980-1860,flow noise
980-1861,flow noise
980-1862,flow noise
980-1863,flow noise
980-1864,flow noise
980-1865,flow noise
980-1866,flow noise
980-1867,flow noise
980-1868,flow noise
980-1869,flow noise
980-1870,flow noise
980-1871,flow noise
980-1872,flow noise
980-1873,flow noise
980-1874,flow noise
980-500,flow noise
980-501,flow noise
980-502,flow noise
980-503,flow noise
980-504,flow noise
980-505,flow noise
980-506,flow noise
980-507,flow noise
980-508,flow noise
980-509,flow noise
980-510,flow noise
980-511,flow noise
980-512,flow noise
980-513,flow noise
980-514,flow noise
980-515,flow noise
980-516,flow noise
980-517,flow noise
980-518,flow noise
980-519,flow noise
980-520,flow noise
980-521,flow noise
980-522,flow noise
980-523,flow noise
980-524,flow noise
980-525,flow noise
980-526,flow noise
980-527,flow noise
980-528,flow noise
980-529,flow noise
980-530,flow noise
980-531,flow noise
980-532,flow noise
980-533,flow noise
980-534,flow noise
980-535,flow noise
980-536,flow noise
980-537,flow noise
980-538,flow noise
980-539,flow noise
980-540,flow noise
980-541,flow noise
980-542,flow noise
980-543,flow noise
980-544,flow noise
980-545,flow noise
980-546,flow noise
980-547,flow noise
980-548,flow noise
980-549,flow noise
980-550,flow noise
980-551,flow noise
982-1437,flow noise
982-1438,flow noise
982-1439,flow noise
982-1440,flow noise
982-1472,flow noise
982-1473,flow noise
982-1474,flow noise
982-1485,flow noise
982-1486,flow noise
